ean,article,name,brand,weight,price,basis,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
7340191147676,7340191147676,Ananas Bitar,Coop,567 G,"29,29 kr",100.0 Gram,56.0,236.0,0.0,0.0,13.0,12.0,,0.6,0.0,coop
7090046313625,7090046313625,Ananas Chokladdoppad,Dippies Fruit Dips,100 g,"37,81 kr",100.0 Gram,399.0,1676.0,11.0,7.0,69.0,63.0,6.5,2.7,0.58,coop
7340191147683,7340191147683,Ananas Krossad,Coop,681 G,"47,27 kr",100.0 Gram,61.0,259.0,0.0,0.0,14.0,12.0,,0.6,0.0,coop
38900006495,38900006495,Ananas Krossad,DOLE,3 x227 g,"59,58 kr",100.0 Gram,61.0,255.0,0.0,0.0,14.9,12.0,0.9,0.9,0.1,coop
7340191147591,7340191147591,Ananas krossad,Coop,425 G,"27,40 kr",100.0 Gram,54.0,229.0,0.0,0.0,13.0,13.0,,0.0,0.0,coop
38900014803,38900014803,Ananas Tropical Gold Pizza & taco 3-pack,DOLE,3 pack,"59,58 kr",100.0 Gram,58.0,243.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,coop
7340191147638,7340191147638,Ananasskivor,Coop,567 g,"29,29 kr",100.0 Gram,60.0,253.0,0.0,0.0,14.0,12.0,,0.5,0.0,coop
7340191147645,7340191147645,Ananasskivor 3-pack,Coop,681 G,"47,27 kr",100.0 Gram,60.0,253.0,0.0,0.0,14.0,12.0,,0.5,0.0,coop
38900012250,38900012250,Ananasskivor 3-pack,DOLE,3 x227 g,"59,58 kr",100.0 Gram,65.0,273.0,0.1,0.1,14.9,12.0,1.0,0.4,0.1,coop
7310960044215,7310960044215,Angusbiff,Dafgårds,380 g,"29,29 kr",100.0 Gram,152.0,635.0,10.0,3.9,10.0,3.8,1.1,4.8,1.0,coop
7310500186733,7310500186733,Angusbiff,Dagens,380 g,"35,49 kr",100.0 Gram,128.0,533.0,6.4,2.1,12.0,2.7,2.2,4.4,0.52,coop
7350004662104,7350004662104,Angusburgare 10-pack,Lindströms,1130 g,"188,15 kr",100.0 Gram,260.0,1050.0,22.0,10.5,0.5,0.0,,17.5,0.5,coop
7350004661589,7350004661589,Angusburgare 4-pack,LINDSTRÖMS,452 G,"80,40 kr",100.0 Gram,260.0,1050.0,22.0,10.5,0.5,0.0,,17.5,0.5,coop
7311311004261,7311311004261,Anis Hel,Santa Maria,17 g,"12,83 kr",100.0 Gram,384.0,1606.0,16.0,0.6,35.0,0.0,15.0,18.0,0.04,coop
7350033508152,7350033508152,Ankhona,La Belle de France,1700 g,"230,93 kr",100.0 Gram,117.0,492.0,3.45,0.0,0.25,0.0,,21.0,0.1,coop
7311170022116,7311170022116,Ansjovis Filéer,Grebbestads,125 g,"34,97 kr",100.0 Gram,190.0,800.0,11.0,3.5,14.0,12.0,,9.7,7.6,coop
7340191158351,7340191158351,Ansjovisfiléer,Coop,100 G,"26,45 kr",100.0 Gram,209.0,872.0,13.0,3.8,13.0,13.0,,10.0,7.5,coop
7350027791775,7350027791775,Antipastitallrik,Zeta,120 g,"56,74 kr",,,,,,,,,,,
7340191147164,7340191147164,Antipasto Misto,Coop,120 G,"47,27 kr",100.0 Gram,229.0,957.0,13.0,5.2,0.0,0.0,,28.0,4.6,coop
7340191158535,7340191158535,Antipasto Salame,Coop,100 g,"47,27 kr",100.0 Gram,335.0,1393.0,25.0,9.8,0.5,0.5,,27.0,4.3,coop
7350109520101,7350109520101,Apelsin- och Citronkarameller,Svenska Karamellkompaniet,200 gr,"48,95 kr",100.0 Gram,394.0,1656.0,0.0,0.0,98.49,62.2,,0.0,0.1,coop
2317438900009,2317438900009,Apelsiner,,250 gram ungefärlig vikt,"18,88 kr",,,,,,,,,,,
7340191176225,7340191176225,Apelsinjuice,Coop,1000 MLT,"31,65 kr",100.0 Milliliter,41.0,176.0,0.0,0.0,9.1,9.1,,0.7,0.0,coop
7313619002482,7313619002482,Apelsinjuice,God Morgon®,850 ml,"37,81 kr",100.0 Milliliter,43.0,180.0,0.0,0.0,8.8,8.5,,0.0,0.0,coop
7340191150843,7340191150843,Apelsinjuice,Coop,1 liter,"21,72 kr",100.0 Milliliter,37.0,158.0,0.0,0.0,9.3,9.0,,0.0,0.0,coop
7313619002611,7313619002611,Apelsinjuice Eko,God Morgon®,850 ml,"39,70 kr",100.0 Milliliter,41.0,171.0,0.0,0.0,8.8,8.3,,0.8,0.0,coop
7340191159709,7340191159709,Apelsinjuice Eko,Änglamark,1 liter,"31,71 kr",100.0 Milliliter,38.0,163.0,0.0,0.0,8.8,8.3,,0.8,0.0,coop
7340191178939,7340191178939,Apelsinjuice med fruktkött,Coop,250 ml,"15,62 kr",100.0 Milliliter,43.0,183.0,0.0,0.0,9.4,9.4,,0.7,0.03,coop
7340191176249,7340191176249,Apelsinjuice Utan fruktkött,Coop,1000 MLT,"31,65 kr",100.0 Milliliter,43.0,184.0,0.0,0.0,9.4,9.4,,0.8,0.0,coop
5038862430456,5038862430456,Apelsinjuice utan fruktkött,Innocent,1.5 L,"52,68 kr",100.0 Milliliter,35.0,149.0,0.5,0.1,7.8,7.8,0.7,0.7,,coop
7313619002567,7313619002567,Apelsinjuice utan fruktkött,Brämhults,850 ml,"44,44 kr",100.0 Milliliter,43.0,178.0,0.0,0.0,9.0,9.0,,0.0,0.0,coop
7314710720015,7314710720015,Apelsinkakor Sockerfria,Gille,160 g,"21,72 kr",100.0 Gram,470.0,2038.0,30.6,14.7,57.5,0.2,,4.7,1.19,coop
7622201513184,7622201513184,Apelsinkrokant Bar,Marabou,43 G,"11,31 kr",100.0 Gram,531.0,2219.0,29.0,17.0,61.0,54.0,1.8,4.3,0.49,coop
4000243108194,4000243108194,Apelsinmarmelad,KOO,450 G,"34,54 kr",100.0 Gram,273.0,1147.0,0.5,0.3,66.0,62.0,2.5,0.5,0.03,coop
637793000902,637793000902,Apelsinmarmelad,MACKAYS,340 g,"29,29 kr",100.0 Gram,269.0,1145.0,0.0,0.0,67.0,66.7,,0.3,0.0,coop
73104711,73104711,Apelsinmarmelad,Önos,450 g,"33,08 kr",100.0 Gram,270.0,1150.0,0.0,0.0,66.0,64.0,,0.0,0.0,coop
5701211012923,5701211012923,Apelsinmarmelad,DEN GAMLE FABRIK,380 g,"35,92 kr",100.0 Gram,198.0,829.0,0.0,0.0,47.0,46.0,,0.0,0.02,coop
7340191133136,7340191133136,Apelsinmarmelad,Xtra,400 g,"14,67 kr",100.0 Gram,184.0,780.0,0.1,0.0,45.0,42.0,,0.2,0.06,coop
7340191180338,7340191180338,Apelsinmarmelad,Coop,350 g,"29,29 kr",100.0 Gram,178.0,756.0,0.1,0.0,44.0,44.0,,0.1,0.02,coop
5014271006581,5014271006581,Apelsinmarmelad,St. Dalfour,500 g,"59,15 kr",100.0 Gram,212.0,900.0,0.0,0.01,52.0,48.0,2.0,0.0,0.02,coop
7340191170957,7340191170957,Apelsinmarmelad Eko,Änglamark,340 g,"27,40 kr",100.0 Gram,223.0,948.0,0.1,0.0,55.0,54.0,,0.2,0.05,coop
7317661710241,7317661710241,Apelsinmarmelad Eko,Björnekulla,425 g,"35,92 kr",100.0 Gram,260.0,1100.0,0.5,0.5,66.0,66.0,,0.5,0.5,coop
7310090410690,7310090410690,Apelsinmarmelad Lättsockrad Refill,BOB,500 g,"17,93 kr",100.0 Gram,150.0,630.0,0.0,0.0,37.0,36.0,,0.0,0.0,coop
7310090401698,7310090401698,Apelsinmarmelad Refill,BOB,500 g,"17,93 kr",100.0 Gram,210.0,879.0,0.0,0.0,52.0,51.0,,0.0,0.03,coop
7310090400226,7310090400226,Apelsinmarmelad Squeezy,BOB,425 g,"34,02 kr",100.0 Gram,182.0,760.0,0.0,0.0,45.0,44.0,,0.0,0.0,coop
7340191150140,7340191150140,Apelsinmarmelad Squeezy,Coop,380 g,"28,35 kr",100.0 Gram,112.0,474.0,0.1,0.0,27.0,27.0,,0.2,0.04,coop
8032484863101,8032484863101,Aperitivo Gourmet,Corte Parma,170 g,"97,48 kr",100.0 Gram,349.0,1446.0,31.0,8.7,0.6,0.5,,17.0,3.1,coop
7340191151406,7340191151406,Aprikoser,Coop,410 g,"20,77 kr",100.0 Gram,73.0,309.0,0.0,0.0,17.0,16.0,,0.6,0.02,coop
5701058013220,5701058013220,Aprikoser Soltorkade,Earth Control,100 g,"34,97 kr",100.0 Gram,257.0,1076.0,0.5,0.0,55.0,53.0,7.3,3.4,0.03,coop
7317731503209,7317731503209,Aprikoser Soltorkade Eko,Saltå Kvarn,200 g,"56,74 kr",100.0 Gram,250.0,1050.0,0.7,0.2,54.0,52.0,7.0,2.9,0.03,coop
7340191161054,7340191161054,Aprikoser Torkade Eko,Änglamark,150 G,"41,17 kr",100.0 Gram,247.0,1047.0,0.41,0.2,55.0,39.0,7.6,2.1,0.02,coop
7300156586728,7300156586728,Aprikoskräm,Coop,1 liter,"22,24 kr",100.0 Milliliter,70.0,300.0,0.0,0.0,17.0,15.0,,0.2,0.02,coop
7310470065281,7310470065281,Aprikoskräm,Ekströms,1 L,"32,13 kr",100.0 Gram,65.0,274.0,0.0,0.0,16.0,13.0,,0.0,0.03,coop
7310470071107,7310470071107,Aprikoskräm Lågkalori,Ekströms,1 L,"24,56 kr",100.0 Gram,18.0,76.0,0.0,0.0,3.9,1.3,,0.0,0.03,coop
3388600000369,3388600000369,Aprikosmarmelad,St. Dalfour,284 g,"33,99 kr",100.0 Gram,204.0,866.0,0.0,0.01,50.0,46.0,0.9,0.5,0.04,coop
7310090421696,7310090421696,Aprikosmarmelad,BOB,500 g,"17,93 kr",100.0 Gram,130.0,560.0,0.0,0.0,32.0,32.0,,0.0,0.0,coop
5701211012985,5701211012985,Aprikosmarmelad,DEN GAMLE FABRIK,380 g,"34,54 kr",100.0 Gram,210.0,880.0,0.0,0.0,49.0,44.0,,0.0,0.03,coop
7340191180260,7340191180260,Aprikosmarmelad,Coop,350 g,"29,29 kr",100.0 Gram,179.0,762.0,0.0,0.0,44.0,44.0,,0.4,0.02,coop
7340191170797,7340191170797,Aprikosmarmelad Eko,Änglamark,340 G,"27,40 kr",100.0 Gram,184.0,783.0,0.1,0.0,45.0,44.0,,0.2,0.03,coop
3608580778790,3608580778790,Aprikossylt,Bonne Maman,370 g,"39,28 kr",100.0 Gram,241.0,1024.0,0.1,0.0,59.0,59.0,1.1,0.5,0.0,coop
7310240051339,7310240051339,Aptitrödbetor Hela,Felix,710 g,"32,13 kr",100.0 Gram,61.0,255.0,0.0,0.0,12.0,12.0,,1.2,0.0,coop
7310240051261,7310240051261,Aptitrödbetor Skivade,Felix,370 g,"21,29 kr",100.0 Gram,61.0,254.0,0.0,0.0,12.0,12.0,,1.3,0.0,coop
7350002404980,7350002404980,Arborioris,Zeta Casa Di Luca,700 g,"40,65 kr",100.0 Gram,350.0,1487.0,0.6,0.5,78.0,0.5,,7.4,0.0,coop
7317731535002,7317731535002,Arborioris Eko,Saltå Kvarn,500 g,"47,27 kr",100.0 Gram,390.0,1650.0,0.6,0.5,88.0,0.5,1.4,7.0,0.01,coop
5701073064733,5701073064733,Arom Pepparmint,Dr. Oetker,30 ml,"20,09 kr",,,,,,,,,,,
5701073064740,5701073064740,Arom Vanilj,Dr. Oetker,30 ml,"20,09 kr",,,,,,,,,,,
8712566319206,8712566319206,Aromat,Knorr,90 g,"15,44 kr",100.0 Gram,169.0,710.0,3.6,1.3,16.0,7.3,,13.0,59.0,coop
7310394005912,7310394005912,Aromat Refill,Knorr,90 g,"14,94 kr",100.0 Gram,150.0,631.0,3.6,1.2,16.0,7.3,0.6,13.0,58.5,coop
7315361113614,7315361113614,Arraksboll 6-pack,DELICATO,6 st,"25,51 kr",100.0 Gram,480.0,2000.0,27.0,14.0,53.0,37.0,,4.3,0.3,coop
7340191154148,7340191154148,Arraksbollar 6-pack,Coop,210 G,"16,99 kr",100.0 Gram,508.0,2121.0,30.0,17.0,54.0,36.0,,4.0,0.55,coop
7311311015175,7311311015175,Arrowroot,Santa Maria,38 g,"27,58 kr",100.0 Gram,348.0,1478.0,0.0,0.0,85.0,0.0,3.4,0.0,0.0,coop
8721201913075,8721201913075,Asia noodles Kryddig kyckling,Knorr,64 g,"16,99 kr",100.0 Gram,83.0,346.0,3.8,0.4,10.0,0.8,0.8,1.7,0.62,coop
8721201913068,8721201913068,Asia noodles Kyckling,Knorr,65 g,"16,99 kr",100.0 Gram,84.0,353.0,3.9,0.5,10.0,1.1,0.6,1.8,0.66,coop
8721201913082,8721201913082,Asia noodles Nötkött,Knorr,63 g,"16,99 kr",100.0 Gram,82.0,343.0,3.7,0.4,10.0,1.0,0.7,1.7,0.62,coop
7340007500541,7340007500541,Asiatisk nudelsallad,Vidinge,380 g,"73,77 kr",100.0 Gram,109.0,457.0,5.5,0.7,11.0,4.1,1.0,3.9,1.09,coop
7311311004278,7311311004278,Askorbinsyra,Santa Maria,37 g,"14,67 kr",100.0 Gram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coop
5010169035442,5010169035442,Assorted Toffees,Walkers,150 g,"24,13 kr",100.0 Gram,506.0,2095.0,23.6,15.0,70.3,51.4,,2.6,0.5,coop
5701009045461,5701009045461,Atamon Flytande,Tørsleff's,250 ml,"15,62 kr",,,,,,,,,,,
7340007921629,7340007921629,Aubergine,,300 gram ungefärlig vikt,"14,15 kr",,,,,,,,,,,
7300156593412,7300156593412,Aubergine Eko,,300 gram ungefärlig vikt,"27,40 kr",,,,,,,,,,,
7331217010494,7331217010494,Auberginepuré,Sevan,460 g,"33,08 kr",100.0 Gram,32.0,136.0,0.1,0.0,5.4,2.0,,1.1,0.95,coop
7340007903373,7340007903373,Avokado Eko 2-pack,,340 g,"44,43 kr",,,,,,,,,,,
7340007902772,7340007902772,Avokado i nät,,700 g,"36,86 kr",,,,,,,,,,,
8718403470208,8718403470208,Avokado Mogen,Coop,170 g,"14,15 kr",,,,,,,,,,,
9421009030347,9421009030347,Avokado Olja Extra,OLIVADO,250 ml,"93,70 kr",100.0 Milliliter,805.0,3370.0,91.0,13.0,0.0,0.0,0.0,0.0,0.0,coop
7340191151338,7340191151338,Avokado tärnad,Coop,200 G,"17,51 kr",100.0 Gram,183.0,755.0,18.0,2.1,1.8,0.5,3.1,2.0,0.21,coop
7300156589538,7300156589538,Avokado Ätmogen 3-pack,COOP,400 g,30 kr,,,,,,,,,,,
7340191160989,7340191160989,Avokadoolja,Coop,250 ml,"58,63 kr",100.0 Gram,900.0,3700.0,100.0,16.0,0.0,0.0,,0.0,0.0,coop
7312631006027,7312631006027,Avorioris,Risenta,1000 g,"37,81 kr",100.0 Gram,349.0,1484.0,0.8,0.3,78.0,0.6,0.9,6.9,0.0,coop
617241103409,617241103409,Baba Ghanouj,Mezete,180 g,"35,49 kr",100.0 Gram,156.0,653.0,11.0,1.7,11.0,0.0,2.9,4.2,0.74,coop
7310500026039,7310500026039,Babymorötter,Findus,500 g,"26,97 kr",100.0 Gram,35.0,146.0,0.0,0.0,6.7,6.5,3.2,0.6,0.095,coop
7300156598950,7300156598950,Babyplommontomater,COOP,250 g,"28,35 kr",,,,,,,,,,,
7300156598806,7300156598806,Babyspenat,COOP,65 g,"16,99 kr",100.0 Gram,24.0,101.0,0.4,0.1,0.8,0.3,,3.3,0.3,coop
7300156598769,7300156598769,Babyspenat Eko,Änglamark,65 g,"17,93 kr",100.0 Gram,24.0,101.0,0.4,0.1,0.8,0.3,,3.3,0.3,coop
7300156593511,7300156593511,Babyspenat Eko,Änglamark,175 g,"28,34 kr",100.0 Gram,24.0,101.0,0.5,0.1,0.8,0.5,,3.3,0.25,coop
7300156577597,7300156577597,Bacon,Coop,140 g,"14,15 kr",100.0 Gram,350.0,1450.0,33.0,14.0,0.1,0.1,,16.0,1.9,coop
7300208345006,7300208345006,Bacon,Scan,140 g,"16,04 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.0,0.0,,13.0,2.2,coop
7300156600004,7300156600004,Bacon,Coop,140 g,"21,72 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.5,0.5,,13.0,2.5,coop
7300156578556,7300156578556,Bacon,Xtra,120 g,"11,83 kr",100.0 Gram,280.0,1150.0,25.0,11.0,0.5,0.5,,13.0,2.5,coop
5707196031836,5707196031836,Bacon,TULIP,125 G,"19,40 kr",100.0 Gram,290.0,1200.0,26.0,10.0,0.0,0.0,,14.0,2.5,coop
2372700200003,2372700200003,Bacon,Andersson & Tillman,200 gram ungefärlig vikt,"207,27 kr",100.0 Gram,370.0,1550.0,35.0,15.0,0.5,0.5,,14.0,2.5,coop
7300206718000,7300206718000,Bacon 3-pack,Scan,3 x140 g,"40,65 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.0,0.0,,13.0,2.2,coop
7300156577603,7300156577603,Bacon 3-pack,Coop,3 x125 g,"35,49 kr",100.0 Gram,350.0,1450.0,33.0,14.0,0.1,0.1,,16.0,1.9,coop
7300156587831,7300156587831,Bacon 3-pack,Xtra,360 g,"34,54 kr",100.0 Gram,280.0,1150.0,25.0,11.0,0.5,0.5,,13.0,2.5,coop
5707196194708,5707196194708,Bacon 3-pack,Tulip,3 x125 g,"52,95 kr",100.0 Gram,308.0,1274.0,28.0,11.0,0.0,0.0,,14.0,2.6,coop
7300202024006,7300202024006,Bacon Björk & alspånsrökt,Scan,125 g,"20,77 kr",100.0 Gram,310.0,1300.0,28.0,11.0,0.0,0.0,,14.0,2.3,coop
7300201883000,7300201883000,Bacon Eko,Scan,120 g,"29,29 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.0,0.0,,14.0,2.3,coop
5707196217940,5707196217940,Bacon Eko,TULIP,100 g,"26,45 kr",100.0 Gram,312.0,1291.0,28.0,11.0,0.0,0.0,,15.0,2.9,coop
7300209337000,7300209337000,Bacon Extrarökt,Scan,120 g,"26,45 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.0,0.0,,13.0,2.4,coop
7331044002839,7331044002839,Bacon Kalkon,Ingelsta Kalkon,100 g,"18,46 kr",100.0 Gram,130.0,550.0,5.8,1.8,2.8,1.3,,17.0,2.3,coop
7300204336008,7300204336008,Bacon Miniskivat,Scan,140 g,"18,46 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.0,0.0,,13.0,2.4,coop
2354043600009,2354043600009,Bacon skivat Gårdsmärkt,Rybergs Charkuteri,600 gram ungefärlig vikt,"135,34 kr",100.0 Gram,310.0,1300.0,30.0,12.4,0.5,0.5,,13.0,2.2,coop
5701151311742,5701151311742,Bacon Snack,Crispy,175 gram,"29,29 kr",100.0 Gram,470.0,1965.0,26.0,2.1,50.0,2.1,,8.1,2.8,coop
7300205753002,7300205753002,Bacon Tärnat,Scan,140 g,"18,46 kr",100.0 Gram,300.0,1250.0,28.0,11.0,0.0,0.0,,13.0,2.4,coop
5707196060515,5707196060515,Bacon Tärnat,Majesty,500 g,"62,42 kr",100.0 Gram,317.0,1311.0,29.0,12.0,0.0,0.0,,14.0,2.6,coop
5707196033243,5707196033243,Bacon Tärnat,TULIP,150 G,"23,19 kr",100.0 Gram,267.0,1106.0,23.0,8.7,0.0,0.0,,15.0,2.5,coop
4010352801107,4010352801107,Bacon Vegan,Windau,120 g,"22,67 kr",100.0 Gram,155.0,655.0,3.0,0.3,10.0,0.5,0.0,22.0,2.8,coop
7300298385005,7300298385005,Baconburgare 4-pack,Scan,4 x150 g,"108,84 kr",100.0 Gram,250.0,1050.0,20.0,9.1,0.5,0.5,,16.0,1.5,coop
7311441160608,7311441160608,Baconost,Kavli,275 g,"35,52 kr",100.0 Gram,200.0,850.0,16.0,9.6,0.7,0.3,,15.0,3.2,coop
7311441343308,7311441343308,Baconost,Kavli,330 g,"45,86 kr",100.0 Gram,200.0,850.0,16.0,9.6,0.7,0.3,,15.0,3.2,coop
7313160020324,7313160020324,Baconost,Fjällbrynt,220 g,"32,13 kr",100.0 Gram,210.0,850.0,16.0,10.0,0.1,0.1,,15.0,2.2,coop
7300156596109,7300156596109,Bacontärningar,XTRA,120 G,"13,20 kr",100.0 Gram,280.0,1150.0,25.0,11.0,0.5,0.5,,13.0,2.5,coop
7330797088077,7330797088077,Bacontärningar Ojämna,Pärsons,350 g,"30,24 kr",100.0 Gram,272.0,1126.0,24.0,10.0,0.0,0.0,,14.0,2.5,coop
7393145095714,7393145095714,Bagels 4-pack,Liba Bröd,300 g,"26,45 kr",100.0 Gram,286.0,1209.0,2.7,0.4,53.0,11.0,4.0,11.0,0.73,coop
2097844500009,251300_2097844500009,Bageriets Musli,Stora Coop Boländerna,450 gram ungefärlig vikt,"84,23 kr",,,,,,,,,,,
7340011423096,7340011423096,Baguette Surdeg,Coop,250 G,"14,67 kr",100.0 Gram,245.0,1038.0,1.0,0.3,50.0,2.6,2.1,7.9,1.1,coop
7315060448345,7315060448345,Baguette Vete,Bonjour,400 g,"18,88 kr",100.0 Gram,240.0,1028.0,1.2,0.3,47.0,0.3,3.7,8.7,1.1,coop
7340011300717,7340011300717,Baguetter 2-pack,Xtra,300 G,"9,42 kr",100.0 Gram,240.0,1017.0,0.7,0.2,50.0,3.2,2.7,7.0,1.2,coop
7340191141865,7340191141865,Baguetter Halva 4-pack,Coop,300 G,"16,56 kr",100.0 Gram,246.0,1042.0,1.2,0.2,50.0,3.2,2.9,7.3,0.99,coop
7340191161962,7340191161962,Baguetter Halva Grova 4-pack,Coop,300 G,"16,56 kr",100.0 Gram,254.0,1071.0,3.0,0.6,45.0,3.0,5.9,8.7,0.98,coop
7340191141889,7340191141889,Baguetter Mini 6-pack,Coop,300 G,"16,56 kr",100.0 Gram,246.0,1042.0,1.2,0.2,50.0,3.2,2.9,7.3,0.99,coop
7340191161290,7340191161290,Baguetter Mini Vitlök 6-pack,Coop,300 g,"16,56 kr",100.0 Gram,252.0,1066.0,1.1,0.4,51.0,3.2,3.0,7.9,1.3,coop
7340011485674,7340011485674,Baguetter Vitlök 2-pack,Xtra,350 g,"13,72 kr",100.0 Gram,285.0,1200.0,9.5,2.7,42.0,2.6,2.3,6.8,1.3,coop
7340011404705,7340011404705,Baguetter Örtsmör 2-pack,Coop,350 G,"22,67 kr",100.0 Gram,281.0,1181.0,9.7,5.8,40.0,2.5,2.4,7.2,1.3,coop
7300156492128,7300156492128,Baguetteröra Kyckling,Coop,200 g,"25,55 kr",100.0 Gram,430.0,1750.0,41.0,3.1,8.5,7.2,,7.8,1.7,coop
7313160001309,7313160001309,Baguettesallad Kyckling & curry,Rydbergs,175 g,"23,19 kr",100.0 Gram,420.0,1750.0,40.0,3.2,7.7,7.0,,7.3,1.5,coop
7313160001323,7313160001323,Baguettesallad Tonfisk,Rydbergs,175 g,"23,19 kr",100.0 Gram,370.0,1550.0,36.0,2.8,2.9,1.6,,9.5,1.0,coop
6416453054554,6416453054554,Bakchoklad 70% premium,Fazer,100 g,"29,29 kr",100.0 Gram,571.0,2384.0,44.0,27.0,33.0,30.0,,8.1,0.06,coop
7340191149755,7340191149755,Bakchoklad Ljus,Coop,200 G,"36,86 kr",100.0 Gram,531.0,2220.0,29.0,18.0,59.0,57.0,,7.4,0.27,coop
6416453054585,6416453054585,Bakchoklad Ljus,Fazer,200 g,"42,54 kr",100.0 Gram,527.0,2208.0,31.0,19.0,53.0,52.0,,8.9,0.31,coop
7340191149786,7340191149786,Bakchoklad Mörk,Coop,200 G,"34,54 kr",100.0 Gram,503.0,2103.0,26.0,16.0,57.0,53.0,,6.3,0.02,coop
6416453054578,6416453054578,Bakchoklad Mörk,Fazer,200 g,"42,54 kr",100.0 Gram,525.0,2201.0,31.0,19.0,54.0,52.0,,5.1,0.06,coop
6416453054561,6416453054561,Bakchoklad Vit,Fazer,100 g,"29,29 kr",100.0 Gram,561.0,2343.0,34.0,21.0,57.0,56.0,,7.3,0.21,coop
7622202384394,7622202384394,Bake Rolls Mini BBQ,TUC,80 g,"19,40 kr",100.0 Gram,442.0,1860.0,15.0,1.6,63.0,5.3,3.5,12.0,1.5,coop
7622202385735,7622202385735,Bake Rolls Mini Pizza,TUC,80 g,"19,40 kr",100.0 Gram,442.0,1858.0,15.0,1.6,63.0,5.4,3.8,12.0,1.5,coop
7350113940407,7350113940407,Baklava Pistage & Valnöt 8-pack,ZEINAS,8 st,"34,54 kr",100.0 Gram,459.0,1920.0,27.0,2.2,49.0,22.0,2.1,6.0,0.1,coop
7310130012303,7310130012303,Bakmix Chocolate Chip Cookies,Kungsörnen,300 g,"30,76 kr",100.0 Gram,486.0,2049.0,23.0,14.0,64.0,43.0,,4.9,1.1,coop
7310130155598,7310130155598,Bakmix Chokladkaka,Kungsörnen,400 g,"30,24 kr",100.0 Gram,400.0,1700.0,6.9,3.6,75.0,54.0,3.0,7.7,1.0,coop
7310130155536,7310130155536,Bakmix Citronkaka,Kungsörnen,420 g,"23,19 kr",100.0 Gram,310.0,1300.0,8.9,5.6,52.0,30.0,,5.5,1.1,coop
7340011321989,7340011321989,Bakmix Frasvåfflor,Coop,420 g,"17,51 kr",100.0 Gram,340.0,1422.0,2.0,0.4,68.0,1.5,2.8,10.0,1.6,coop
7350126083467,7350126083467,Bakmix Frasvåfflor,Ekströms,420 g,"22,67 kr",100.0 Gram,278.0,1161.0,17.0,11.0,26.0,1.3,,4.9,0.92,coop
7310130013584,7310130013584,Bakmix Fudgy Lemon Cake,Kungsörnen,420 g,"30,24 kr",100.0 Gram,459.0,1920.0,23.0,14.0,59.0,42.0,0.69,4.7,0.93,coop
7310130181085,7310130181085,Bakmix Kejsarvåfflor,Kungsörnen,400 g,"17,51 kr",100.0 Gram,356.0,1489.0,21.0,13.0,38.0,2.6,1.4,6.7,0.95,coop
7310130011726,7310130011726,Bakmix Pannkakor,Kungsörnen,530 g,"26,45 kr",100.0 Gram,340.0,1450.0,2.2,0.5,66.0,4.3,3.1,12.0,1.6,coop
7340001803433,7340001803433,"Bakmix Pannkakor Original 3,9%",Tyngre,500 g,"125,87 kr",100.0 Gram,315.0,1310.0,3.9,1.2,50.0,1.8,,30.0,1.5,coop
7310130155512,7310130155512,Bakmix Pepparkaka,Kungsörnen,420 g,"23,19 kr",100.0 Gram,370.0,1550.0,3.4,1.1,76.0,45.0,1.3,8.1,1.3,coop
7310130172069,7310130172069,Bakmix Scones & pizza,Kungsörnen,500 g,"24,56 kr",100.0 Gram,300.0,1250.0,5.0,0.5,53.0,3.5,2.2,8.7,1.5,coop
7310130155505,7310130155505,Bakmix Sockerkaka,Kungsörnen,420 g,"23,19 kr",100.0 Gram,370.0,1600.0,3.5,1.1,77.0,47.0,1.3,8.1,1.4,coop
7310130003592,7310130003592,Bakmix Surdegsbröd,Kungsörnen,1 kg,"25,51 kr",100.0 Gram,343.0,1436.0,1.8,0.4,67.0,0.57,6.8,10.0,0.0,coop
7310130158056,7310130158056,Bakmix Toscatårta,Kungsörnen,450 g,"35,92 kr",100.0 Gram,400.0,1700.0,6.8,1.1,75.0,46.0,1.6,8.1,0.4,coop
7300170029317,7300170029317,Bakpotatis,,375 gram ungefärlig vikt,"11,31 kr",,,,,,,,,,,
7300156490940,7300156490940,Bakpulver,Coop,225 g,"15,10 kr",100.0 Gram,128.0,544.0,0.0,0.0,32.0,0.0,,0.0,36.3,coop
5701073066485,5701073066485,Bakpulver,Dr.Oetker,160 g,"16,50 kr",,,,,,,,,,,
5701073066393,5701073066393,Bakpulver Eko,Dr. Oetker,60 gram,"24,67 kr",,,,,,,,,,,
7350126086796,7350126086796,Baljväxtfärs,Anamma,500 g,"60,52 kr",100.0 Gram,170.0,712.0,7.0,0.6,9.3,1.3,4.7,15.0,0.77,coop
7310520022202,7310520022202,Ballerina Brownie,Ballerina,205 g,"19,83 kr",100.0 Gram,499.0,2086.0,25.0,15.0,61.0,32.0,4.0,6.0,0.63,coop
